timestamp,n,i,campaign_id,campaign_name,adset_id,creative_id,ad_id,status,note
2026-04-18T20:13:28.941234+00:00,3,37,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:38.936606+00:00,3,41,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:38.935201+00:00,3,40,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:43.152783+00:00,3,43,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:43.151387+00:00,3,42,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:48.126791+00:00,3,44,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:53.103720+00:00,3,45,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:14:03.077231+00:00,3,49,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:58.109691+00:00,3,47,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:53.107353+00:00,3,46,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:58.112975+00:00,3,48,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:14:07.293622+00:00,3,50,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
