timestamp,n,i,campaign_id,campaign_name,adset_id,creative_id,ad_id,status,note
2026-04-16T21:21:54.034967+00:00,5,25,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722282800475,1720396529125558,120242722335710475,OK,
2026-04-16T21:22:29.986493+00:00,5,30,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722332730475,1720396529125558,120242722365060475,OK,
2026-04-16T21:22:29.989768+00:00,5,31,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722333280475,1720396529125558,120242722366440475,OK,
2026-04-16T21:22:39.442018+00:00,5,33,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722351070475,1720396529125558,120242722370950475,OK,
2026-04-16T21:22:30.975144+00:00,5,32,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722348810475,1720396529125558,120242722383420475,OK,
2026-04-16T21:22:39.461551+00:00,5,34,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722358750475,1720396529125558,120242722393710475,OK,
2026-04-16T21:22:55.530660+00:00,5,36,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722387720475,1720396529125558,120242722407640475,OK,
2026-04-16T21:23:04.173570+00:00,5,37,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722389310475,1720396529125558,120242722408390475,OK,
2026-04-16T21:22:55.527425+00:00,5,35,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722388540475,1720396529125558,120242722427820475,OK,
2026-04-16T21:23:04.635124+00:00,5,38,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722390340475,1720396529125558,120242722427200475,OK,
2026-04-16T21:23:19.167586+00:00,5,40,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722421680475,1720396529125558,120242722457510475,OK,
2026-04-16T21:23:11.527151+00:00,5,39,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722420990475,1720396529125558,120242722457890475,OK,
2026-04-16T21:23:19.372050+00:00,5,41,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722439810475,1720396529125558,120242722461680475,OK,
2026-04-16T21:23:30.186496+00:00,5,43,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722451560475,1720396529125558,120242722475260475,OK,
2026-04-16T21:23:30.178092+00:00,5,42,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722451490475,1720396529125558,120242722473470475,OK,
2026-04-16T21:23:46.070177+00:00,5,44,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722486760475,1720396529125558,120242722508940475,OK,
2026-04-16T21:23:46.079944+00:00,5,45,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722486560475,1720396529125558,120242722509750475,OK,
2026-04-16T21:23:46.084805+00:00,5,46,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722486390475,1720396529125558,120242722521260475,OK,
2026-04-16T21:23:55.651000+00:00,5,47,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722496170475,1720396529125558,120242722522690475,OK,
2026-04-16T21:23:55.655924+00:00,5,48,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722496110475,1720396529125558,120242722523260475,OK,
2026-04-16T21:24:12.400484+00:00,5,49,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722530440475,1720396529125558,120242722548080475,OK,
2026-04-16T21:24:12.820152+00:00,5,50,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722530090475,1720396529125558,120242722554400475,OK,
